input,golds,options,preds,probs,subject
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: قرأت سارة في كتاب علم الأجنة أن الجهاز العصبي للجنين يبدأ في التكون خلال الأسبوع الأول من الحمل، وناقشت ذلك مع صديقتها ليلى.لكن أحمد لم يقرأ الكتاب ولم يسمع النقاش، ويعتقد أن الجهاز العصبي يبدأ في التكون في الشهر الأول من الحمل.

Question: يبدأ تكوين الجهاز العصبى لجنين الانسان فى ..................... من الحمل .
أ- الاسبوع األول 
ب- الشهر الاول
ج- الاسبوع السادس
د- الاسبوع الثانى عشر
Correct option number is:",1,"['أ- الاسبوع األول ', 'ب- الشهر الاول', 'ج- الاسبوع السادس', 'د- الاسبوع الثانى عشر']",د,[0.22580165 0.06186888 0.08302241 0.6293071 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست ريم في علم الوراثة أن الشخص الذي يحمل فصيلة دم A يمكن أن يكون له الطرز الجينية AA أو AO. وعندما يتزوج شخصان يحملان فصيلة دم A، فإن الأبناء يمكن أن تكون لديهم الطرز الجينية AA أو AO أو OO، لكن فصيلة الدم AB مستحيلة في هذه الحالة.أما صديقها أحمد، فلم يدرس علم الوراثة ويعتقد أن جميع الطرز الجينية ممكنة.

Question: تزوجت امرأة فصيلة دمها A  (برجل فصيلة دمه A)، أى من الطرز الجينية آلاتية لا يمكن أنتتواجد فى أبنائهما ؟
أ- AO
ب- OO
ج- AA
د- AB
Correct option number is:",3,"['أ- AO', 'ب- OO', 'ج- AA', 'د- AB']",د,[0.07096711 0.01627799 0.09230787 0.820447  ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست سارة في علم الأحياء أن إنزيم DNA Polymerase (إنزيم البلمرة) هو المسؤول عن إضافة النيوكليوتيدات الجديدة إلى النهاية 3' للشريط الجديد أثناء عملية تضاعف DNA.أما صديقها خالد، فلم يدرس هذه المعلومة ويعتقد أن أي إنزيم له علاقة بـ DNA يمكنه القيام بهذه الوظيفة، حتى لو كان دوره مختلفًا.

Question: يقوم إنزيم ..................... بإضافة نيوكليوتيدات جديدة إلى النهاية 3' لشريط DNA الجديد
أ- الربط
ب- اللولب
ج- البلمرة
د- دى أكسى ريبونيوكليز
Correct option number is:",2,"['أ- الربط', 'ب- اللولب', 'ج- البلمرة', 'د- دى أكسى ريبونيوكليز']",د,[0.18202583 0.12315968 0.18603384 0.5087806 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس علي في علم الأحياء أن السنتريولات الموجودة في الخلايا الحيوانية تلعب دورًا مهمًا في انقسام الخلايا، خاصة أثناء عملية انقسام الخلايا التكتيلية. كان يعتقد أن السنتريولات في المشيج المذكر للإنسان تلعب دورًا في انقسام البويضة بعد الإخصاب في مكان معين في الجهاز التناسلي.أما صديقه محمد، فقد تعلم في دراسته أن هذه السنتريولات تُؤثر على مكان معين في الجسم بعد الإخصاب.

Question: السنتريولان الموجودان بعنق المشيج المذكر للانسان يلعبان دو را فى انقسام البويضة المخصبـةداخل
أ- المبيض
ب- قناة فالوب
ج- الرحم
د- المهبل
Correct option number is:",1,"['أ- المبيض', 'ب- قناة فالوب', 'ج- الرحم', 'د- المهبل']",د,[0.17344385 0.01423703 0.04378632 0.7685328 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست مريم في علم الأحياء أن تتابع النيوكليوتيدات في جزيء mRNA هو الذي يحدد تتابع الأحماض الأمينية في البروتين، حيث تتم ترجمة الكودونات إلى أحماض أمينية أثناء تخليق البروتين في الريبوسوم.أما صديقها أحمد، فلم يدرس هذه المعلومة ويعتقد أن mRNA يؤثر فقط على تتابع النيوكليوتيدات في الجين وليس البروتين.

Question: يعد تتابع النيوكليوتيدات فى جزىء mRNA ضروري  لتعيين تتابع
أ- الاحماض األمينية فى البروتين
ب- الكودونات فى DNA
ج- النيوكليوتيدات فى الجين
د-  النيوكليوتيدات فى مقابل الكودون فى tRNA
Correct option number is:",3,"['أ- الاحماض األمينية فى البروتين', 'ب- الكودونات فى DNA', 'ج- النيوكليوتيدات فى الجين', 'د-  النيوكليوتيدات فى مقابل الكودون فى tRNA']",أ,[0.5548628  0.00384987 0.10811383 0.3331735 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست سارة في علم الأحياء أن التوالد البكري هو شكل من أشكال التكاثر اللاجنسي الذي يحدث في بعض القشريات، الديدان، والحشرات، لكنه لا يحدث في الإسفنجيات لأنها تتكاثر بطرق أخرى مثل التبرعم والتجزؤ.أما صديقها خالد، فلم يدرس هذه المعلومة ويعتقد أن التوالد البكري يحدث في جميع الكائنات الحية المذكورة، بما في ذلك الإسفنجيات.

Question: يحدث التوالد البكرى فى جميع الكائنات التالية ما عدا ..................... .
أ- القشريات
ب- الديدان
ج- الحشرات
د- الاسفنجيات
Correct option number is:",3,"['أ- القشريات', 'ب- الديدان', 'ج- الحشرات', 'د- الاسفنجيات']",د,[0.0158664  0.00194612 0.03274449 0.949443  ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس أحمد في مادة الأحياء أن نظرية هيكسلي لانقباض العضلات الهيكلية تنص على أن خيوط الأكتين هي التي يتم سحبها بواسطة رؤوس الميوسين أثناء الانقباض العضلي، مما يؤدي إلى تقصير القطعة العضلية.أما صديقه سامر، فلم يدرس هذه النظرية ويفترض أن خيوط الميوسين هي التي تتحرك أثناء الانقباض.

Question: تـقـرر نظريـة هكسلـى أنـه عند انقبـاض العضلـة الهيكلية بمساعدة الطاقة يتم سحب المجموعاتالمتجاورة من
أ- الروابط المستعرضة
ب- خيوط الميوسين
ج- خيوط األكتين
د-  خيوط الميوسين واألكتين
Correct option number is:",2,"['أ- الروابط المستعرضة', 'ب- خيوط الميوسين', 'ج- خيوط األكتين', 'د-  خيوط الميوسين واألكتين']",أ,[0.53924686 0.00705285 0.05465592 0.3990444 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كان خالد يراجع دروسه في علم التشريح وقرأ في كتاب الأحياء أن النتوء المستعرض يوجد في الفقرات، وهو جزء من تركيب الفقرة يساعد في ارتباط العضلات والأربطة.أما صديقه سامي، فلم يراجع هذا الجزء من الكتاب، ويفترض أن النتوء المستعرض يوجد في القفص الصدري لأنه يعتقد أنه جزء من الأضلاع.

Question: يوجد النتوء المستعرض فى ................. .
أ- القفص الصدرى
ب- الفقرة
ج- الجمجمة
د- الحزام الحوضى
Correct option number is:",1,"['أ- القفص الصدرى', 'ب- الفقرة', 'ج- الجمجمة', 'د- الحزام الحوضى']",د,[0.02849684 0.01814169 0.24828273 0.7050787 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كانت سارة تراجع درس التكاثر في النباتات وقرأت أن جدار البويضة بعد الإخصاب يتحول إلى غلاف البذرة، وهو ما يحمي الجنين بداخلها.أما صديقتها ليلى، فلم تدرس هذا الجزء وافترضت أن جدار البويضة يصبح ثمرة، لأنها تعتقد أن البذور هي نفس البويضة قبل الإخصاب.

Question: بعد إتمام عملية الاخصاب فى النبات يصبح جدار البويضة ................. .
أ- غالف الثمرة 
ب- ثمرة
ج- غلاف البذرة
د- بذرة
Correct option number is:",2,"['أ- غالف الثمرة ', 'ب- ثمرة', 'ج- غلاف البذرة', 'د- بذرة']",د,[0.1297449  0.01207655 0.01374452 0.8444341 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس أحمد في مادة الأحياء أن عملية نقل الدم تعتمد على توافق فصائل الدم، حيث يجب أن تتطابق أو تكون الفصيلة المستقبلة قادرة على استلام الفصيلة المعطية دون حدوث إلصاق (تفاعل مناعي).عندما سأل المعلم:""إذا نقلنا الدم من شخص فصيلة دمه (B+) إلى شخص آخر، فأي الفصائل يمكنها استقبال الدم دون حدوث إلصاق؟""أجاب أحمد بشكل صحيح بعد تذكره للقاعدة، بينما أخطأ زميله خالد لأنه لم يفهم كيفية عمل الأجسام المضادة في الدم.

Question: لا يحدث إلصاق عند نقل الدم من شخص فصيلة دمه(+B)  لشخص فصيله دمه
أ- B+
ب- O-
ج- O-
د- A+
Correct option number is:",0,"['أ- B+', 'ب- O-', 'ج- O-', 'د- A+']",أ,[0.92071056 0.00168835 0.0445177  0.03308332],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: قرأ سامي في كتاب الكيمياء الحيوية أن الأحماض الأمينية تتميز بوجود مجموعة جانبية (R) تختلف من حمض أميني لآخر. لكنه لاحظ أن هناك حمضًا أمينيًا واحدًا فقط لا يحتوي على مجموعة (R) بل يحتوي على ذرة هيدروجين بدلًا منها.عندما سأل المعلم:""أي الأحماض الأمينية التالية يحتوي على ذرة هيدروجين بدلًا من المجموعة (R)؟""أجاب سامي بشكل صحيح بعد أن تذكر القاعدة، لكن زميله أحمد أخطأ لأنه لم يدرس التركيب الجزيئي لكل حمض أميني.

Question: أى الاحماض الامينية التالية يحتوى على ذرة هيدروجين بدال من المجموعة ( R )
أ- فالين
ب- جاليسين
ج- ليسين
د- أرجنين
Correct option number is:",1,"['أ- فالين', 'ب- جاليسين', 'ج- ليسين', 'د- أرجنين']",د,[0.3368693  0.04585567 0.10963673 0.5076383 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس سامي في كتاب الأحياء أن التجدد هو قدرة الكائن الحي على إعادة بناء الأجزاء المفقودة من جسمه، وقد يكون وسيلة من وسائل التكاثر في بعض الكائنات. أثناء مراجعته، وجد أن بعض الكائنات مثل الإسفنجيات، وبعض الديدان، ونجوم البحر يمكنها التكاثر بالتجدد، لكن هناك مجموعة معينة لا تستخدم هذه الطريقة.عندما سأل المعلم:""أي من الكائنات التالية لا يتم التكاثر فيها بالتجدد؟""تذكر سامي المعلومات الصحيحة وأجاب إجابة صحيحة، بينما أخطأ أحمد لأنه لم يراجع جميع أمثلة الكائنات التي تتكاثر بهذه الطريقة.

Question: يتم التكاثر بالتجدد فى جميع الكائنات التالية ماعدا
أ- القشريات
ب- الاسفنجيات
ج- بعض الديدان
د- نجوم البحر
Correct option number is:",0,"['أ- القشريات', 'ب- الاسفنجيات', 'ج- بعض الديدان', 'د- نجوم البحر']",د,[0.05509775 0.16002834 0.04857641 0.7362975 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: أثناء درس في علم النبات، شرح المعلم أن التفاح يحافظ على صلابته وشكله المميز بسبب وجود طبقة الكيوتين التي تحيطه من الخارج واحتوائه على السليلوز في جدران خلاياه.سمع الطالب سعيد هذه المعلومة لكنه لم يخبر زميله سامي، الذي لم يكن حاضرًا في الدرس. سامي يعتقد أن التفاح يحافظ على صلابته فقط بسبب الطبقة الشمعية الخارجية.

Question: التفاح يحافظ علي صلابته وشكله المميز وذلك لانه يحتوي علي
أ- ماده شمعيه تحيطه من الخارج
ب- طبقة كيوتين تحيطه من الخارج
ج- احتوائه على سليلوز
د- طبقة كيوتين تحيطه من الخارج و احتوائه على سليلوز
Correct option number is:",3,"['أ- ماده شمعيه تحيطه من الخارج', 'ب- طبقة كيوتين تحيطه من الخارج', 'ج- احتوائه على سليلوز', 'د- طبقة كيوتين تحيطه من الخارج و احتوائه على سليلوز']",أ,[0.4436407  0.05508142 0.16839424 0.33288366],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: في درس عن امتصاص الماء في النباتات، أوضح المعلم أن حجم الفجوة العصارية في الخلايا النباتية له تأثير مباشر على قدرة النبات على اكتساب الماء. كلما زاد حجم الفجوة، زادت قدرة الخلية على امتصاص الماء حتى تصل إلى حد معين ثم تستقر.لم يحضر الطالب علي هذا الدرس، لكنه سمع من صديقه حسن أن حجم الفجوة مرتبط باكتساب الماء، لكنه لم يوضح له كيف تتغير العلاقة. علي يعتقد أن العلاقة طردية دائمًا بدون استقرار عند حد معين.

Question: علاقة حجم الفجوه واكتساب النبات الماء علاقه
أ- طرديه
ب- عكسيه
ج- طرديه ثم تثبت
د- لا شئ من ذلك
Correct option number is:",2,"['أ- طرديه', 'ب- عكسيه', 'ج- طرديه ثم تثبت', 'د- لا شئ من ذلك']",ج,[0.25543407 0.00416857 0.37409002 0.36630735],Biology
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: أثناء مناقشة الحدود السياسية في الجغرافيا، قال المعلم:""إذا أصبح الحد السياسي بين فرنسا وإسبانيا يسري عند أقدام جبال البرانس لصالح فرنسا، فإن إمارة أندورا ستصبح محاطة بالكامل بفرنسا.""الطالب سامي كان غائبًا عن هذا الدرس، لكنه قرأ في كتاب الجغرافيا أن أندورا تقع بين فرنسا وإسبانيا، لكنه لم يفهم ماذا سيحدث إذا أصبحت محاطة بالكامل بفرنسا. سامي يعتقد أن أندورا ستبقى كما هي ولن تتغير علاقتها مع الدول المجاورة.

Question: اذا اصبح الحد السياسي بني فرنسا و اسبانيا يسري عند اقدامجبال البرانس لصالح فرنسا فإن العلاقه بين فرنسا و اندورا سوفتشبه العالقه بين......
أ- الهند و كشمير
ب- كشمير و باكستان
ج- سوازيلاند و جنوب افريقيا
د- جنوب افريقيا و ليسوتو
Correct option number is:",3,"['أ- الهند و كشمير', 'ب- كشمير و باكستان', 'ج- سوازيلاند و جنوب افريقيا', 'د- جنوب افريقيا و ليسوتو']",ج,[0.22684309 0.07714076 0.40265593 0.2933603 ],Geography
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: أثناء درس القانون الدولي، أوضح المعلم أن السفن الأجنبية يمكنها المرور البريء عبر المياه الإقليمية للدولة الساحلية، بشرط ألا تشكل تهديدًا لأمنها. لكنه أكد أيضًا أن بعض الأنشطة تجعل المرور غير بريء، مثل المناورات العسكرية أو التجسس أو إنزال أشخاص بطرق غير قانونية.الطالب خالد استمع إلى الدرس لكنه لم يخبر صديقه أحمد، الذي يعتقد أن جميع السفن يمكنها القيام بأي نشاط أثناء مرورها في المياه الإقليمية دون أي قيود.

Question: يعد مرور سفينة أجنبية غير ضارًا بسلامة وأمن الدولة الساحلية إذا قامت السفينة أثناء وجودها في  المياه الاقليمية بأيمن الانشطة التالية
أ- مناورة أو تدريب بأسلحة من أي نوع
ب- جمع معلومات عن الدولة الساحلية
ج- إنزال شخص مخالف لقوانين الدولة الساحلية
د- حرية النقل والتجارة مع الدولة الساحلية
Correct option number is:",3,"['أ- مناورة أو تدريب بأسلحة من أي نوع', 'ب- جمع معلومات عن الدولة الساحلية', 'ج- إنزال شخص مخالف لقوانين الدولة الساحلية', 'د- حرية النقل والتجارة مع الدولة الساحلية']",ج,[0.25302175 0.02612673 0.48400727 0.23684432],Geography
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: أثناء درس الجغرافيا السياسية، عرض المعلم خريطة البحيرات العظمى الواقعة بين الولايات المتحدة وكندا، وناقش تأثير تحول هذه البحيرات إلى دول مستقلة. وأوضح أن هذا التغيير سيؤثر على الحدود السياسية للدول المجاورة.كان الطالب أحمد حاضرًا في الدرس وفهم أن بحيرة ميشيغن ستصبح دولة داخلية محاطة بالكامل بالولايات المتحدة، مما يجعلها دولة جيبية محتواة. بينما لم يحضر زميله خالد الدرس، ويعتقد أن تأثير هذا التغيير سيؤدي إلى زيادة عدد الدول المجاورة لكندا.

Question: بالنظر لخريطة البحيرات العظمي الامريكية الكندية ، إذاتحولت هذه البحيرات جميعها إلي دول فسوف نستنتج
أ-  تشابه عدد الدول المجاورة البحرية متشجن مع عددالدول المجاورة لتونس
ب- زيادة الجبهات الساحلية لدولة الولايات المتحدة
ج- تحول بحيرة متشجن إلي دولة جيبية محتواة
د-  قلة عدد الدول المجاورة لدولة كندا
Correct option number is:",0,"['أ-  تشابه عدد الدول المجاورة البحرية متشجن مع عددالدول المجاورة لتونس', 'ب- زيادة الجبهات الساحلية لدولة الولايات المتحدة', 'ج- تحول بحيرة متشجن إلي دولة جيبية محتواة', 'د-  قلة عدد الدول المجاورة لدولة كندا']",د,[0.0793441  0.02206852 0.20420973 0.6943776 ],Geography
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: في درس الجغرافيا، عرض المعلم خريطة أوغندا ووضح أن بعض حدودها تتشكل عبر البحيرات العظمى. أشار إلى أن شكل الحدود السياسية في بعض هذه البحيرات يشبه الحدود في البحيرات العظمى الأمريكية الكندية.كان الطالب أحمد يركز جيدًا في الدرس وفهم التشابه بين البحيرات الأوغندية والحدود السياسية في أمريكا الشمالية. بينما زميله خالد لم يكن حاضرًا، ويفترض أن جميع البحيرات تتشابه في شكل الحدود السياسية.

Question: خريطة لدولة اوغندا ادرسها جيداً ثم اجب عليالسؤال التالي:اي من البحريات التاليه تتشابه مع شكل الحدالسياسي في البحيرات العظمي........
أ- ادوارد و فيكتوريا
ب- فيكتوريا و كيوجا
ج- كيوجا و البرت
د- البرت و ادوارد
Correct option number is:",3,"['أ- ادوارد و فيكتوريا', 'ب- فيكتوريا و كيوجا', 'ج- كيوجا و البرت', 'د- البرت و ادوارد']",ج,[0.10940585 0.00944343 0.5548936  0.3262571 ],Geography
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: في حصة الجغرافيا، كان المعلم يشرح الفروقات بين أنواع الحدود الدولية، وأشار إلى أن الحدود بين فرنسا وإسبانيا تسير بمحاذاة جبال البرانس، ما يجعلها أكثر ثباتًا واستاتيكية (غير متغيرة)، مقارنة بالحدود بين فرنسا وألمانيا التي شهدت تغييرات تاريخية متكررة.الطالبة ريم استوعبت هذا جيدًا، وفهمت أن التضاريس الجبلية تساهم في استقرار الحدود. بينما زميلها سامي اعتقد أن الكثافة السكانية هي العامل الأساسي الذي يميز حدود فرنسا مع إسبانيا.

Question: تتميزالحدود الفرنسية مع دولة أسبانيا عن حدودها معألمانيا بـ
أ- ارتفاع الكثافة السكانية
ب- تأثير عوامل التعرية عليها
ج- تعزيز التواصل الحضاري بين البلدين
د- الثبات والاستاتيكية
Correct option number is:",3,"['أ- ارتفاع الكثافة السكانية', 'ب- تأثير عوامل التعرية عليها', 'ج- تعزيز التواصل الحضاري بين البلدين', 'د- الثبات والاستاتيكية']",د,[0.29610243 0.07114732 0.09582686 0.5369234 ],Geography
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: في حصة الجغرافيا، كان المعلم يشرح الفروقات بين أنواع الحدود الدولية، وأشار إلى أن الحدود بين فرنسا وإسبانيا تسير بمحاذاة جبال البرانس، ما يجعلها أكثر ثباتًا واستاتيكية (غير متغيرة)، مقارنة بالحدود بين فرنسا وألمانيا التي شهدت تغييرات تاريخية متكررة.الطالبة ريم استوعبت هذا جيدًا، وفهمت أن التضاريس الجبلية تساهم في استقرار الحدود. بينما زميلها سامي اعتقد أن الكثافة السكانية هي العامل الأساسي الذي يميز حدود فرنسا مع إسبانيا.

Question: الدول كثيرة الاستخدام للانهار كحدود سياسيههي الاكثر تضرراً من ناحية؟ .....
أ- الاحتكاك الحضاري و الامن المائي و الغذائي
ب- الامن المائي و الغذائي و التكوين المورفولوجي
ج- التكوين المورفولوجي و الغزو الثقافي
د- الغزو الثقافي و الاحتكاك الحضاري
Correct option number is:",2,"['أ- الاحتكاك الحضاري و الامن المائي و الغذائي', 'ب- الامن المائي و الغذائي و التكوين المورفولوجي', 'ج- التكوين المورفولوجي و الغزو الثقافي', 'د- الغزو الثقافي و الاحتكاك الحضاري']",د,[0.12523681 0.01063716 0.3479819  0.5161441 ],Geography
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: في درس الجغرافيا البحرية، شرح المعلم أن منطقة الرصيف القاري تُعد امتدادًا طبيعياً لليابسة تحت سطح البحر، وهي غنية بالموارد كالبترول والغاز والأسماك، مما يجعلها ذات أهمية اقتصادية كبيرة للدول الساحلية.أحمد فهم أن الأهمية الأساسية لهذه المنطقة تعود إلى مواردها الاقتصادية، بينما زميله يوسف ظن أن ما يميز الرصيف القاري هو مستوى السيادة فقط، دون إدراك الجانب الاقتصادي.

Question: تختلف منطقة الرصيف القاري عن باقي المناطقالمائية من حيث.....
أ- مستوي السياده
ب- الاهميه الاقتصادية
ج- اسلوب التحديد
د- الاهميه للعسكيرين
Correct option number is:",2,"['أ- مستوي السياده', 'ب- الاهميه الاقتصادية', 'ج- اسلوب التحديد', 'د- الاهميه للعسكيرين']",أ,[0.53643066 0.05642163 0.23265234 0.17449534],Geography
