input,golds,options,preds,probs,subject
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: كان خالد يدرس المحاسبة وقرأ في كتابه أن:""الحسابات ذات الرصيد الطبيعي الدائن تشمل الالتزامات وحقوق الملكية، مثل أوراق الدفع ورأس المال والإيرادات.""بينما لم يدرس صديقه سامر هذا الموضوع لكنه افترض أن أوراق القبض لها رصيد دائن لأنها تتعلق بالمستحقات المالية.

Question: أى من البنود اآلتٌة ٌعد رصٌده الطبٌعً دائنا
أ- األثاث
ب- العمالء
ج- أوراق القبض
د- أوراق الدفع
Correct option number is:",3,"['أ- األثاث', 'ب- العمالء', 'ج- أوراق القبض', 'د- أوراق الدفع']",أ,[0.4735822  0.15571634 0.1248565  0.24584496],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: كان أحمد يدرس المحاسبة وقرأ في كتابه أن:""المصروفات الإيرادية تشمل النفقات التي تُنفق بشكل دوري للحفاظ على الأصول في حالتها التشغيلية، مثل الصيانة الدورية والزيوت والوقود، أما المصروفات الرأسمالية أو النفقات غير الإيرادية فهي تلك التي تضيف قيمة طويلة الأجل للأصل.""بينما لم يدرس صديقه كريم هذا الموضوع، لكنه افترض أن أتعاب التخليص الجمركي جزء من المصروفات الإيرادية للسيارات.

Question: ال تعد من قبٌل المصروفات اإلٌرادٌة للسٌارات
أ- نفقات تجدٌد رخصة السٌارة
ب- نفقات الصٌانة الدورٌة
ج- أتعاب التخلٌص الجمركى
د- نفقات الزٌوت والوقود
Correct option number is:",2,"['أ- نفقات تجدٌد رخصة السٌارة', 'ب- نفقات الصٌانة الدورٌة', 'ج- أتعاب التخلٌص الجمركى', 'د- نفقات الزٌوت والوقود']",ج,[0.14023282 0.16821359 0.4192524  0.27230117],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: درس حسن المحاسبة وعلم أن:""عندما يوافق البائع على تخفيض جزء من قيمة البضاعة المشتراة بسبب عدم مطابقتها للمواصفات، ولكن دون إرجاعها، فإن هذا يُسجل في دفاتر المشتري على أنه مسموحات المشتريات.""بينما لم يدرس صديقه خالد هذا المفهوم، فافترض أن هذا التخفيض يُسجل على أنه مردودات المشتريات.

Question: تخفٌض جزء من قٌمـة البضــاعة المشتراة غٌر المطـابقة للمـواصفات بدالً من ردهـا ٌسمى فً دفاتر المشتري
أ- مردودات المشترٌات
ب- مسموحات المشترٌات
ج- خصم مسموح به
د- مسموحات المبٌعات
Correct option number is:",1,"['أ- مردودات المشترٌات', 'ب- مسموحات المشترٌات', 'ج- خصم مسموح به', 'د- مسموحات المبٌعات']",د,[0.08257711 0.13291572 0.34722787 0.4372793 ],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: درس خالد المحاسبة وتعلم أن:""الخصم التجاري هو تخفيض يمنحه البائع للمشتري على سعر البضاعة، وعادةً لا يُسجل في الدفاتر المحاسبية لأنه يُمنح قبل تسجيل العملية في الدفاتر.""بينما لم يدرس صديقه سامي هذا المفهوم، فافترض أن جميع أنواع الخصومات تُسجل في الدفاتر المحاسبية.

Question: أى من أنواع الخصم التالٌة ال ٌسجل فً الدفاتر المحاسبٌة
أ- الخصم النقدي
ب- الخصم التجاري
ج- خصم الكمٌة
د- كل ما سبق
Correct option number is:",1,"['أ- الخصم النقدي', 'ب- الخصم التجاري', 'ج- خصم الكمٌة', 'د- كل ما سبق']",ج,[0.17483349 0.13918963 0.4125362  0.27344063],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: قرأ علي في كتاب المحاسبة أن:""الموضوعية تعني أن المعلومات المالية يجب أن تستند إلى حقائق فعلية، وأن تكون قابلة للتحقق، وبعيدة عن التحيز والتقديرات الشخصية.""أما صديقه ماجد، فلم يقرأ عن هذا المفهوم، واعتقد أن جميع القواعد المحاسبية تعتمد بشكل أساسي على التقدير الشخصي.

Question: قاعدة محاسبٌة تقضىً بؤن المعلومات الواردة فً القوائم المالٌة ٌجب أن تبنى على حقائق فعلٌة وتكون قابلة للتحقق وبعٌدة عن التحٌز والتقدٌر الشخصً
أ- الثبات
ب- األهمٌة النسبٌة
ج- الموضوعٌة
د- الشىء مما سبق
Correct option number is:",2,"['أ- الثبات', 'ب- األهمٌة النسبٌة', 'ج- الموضوعٌة', 'د- الشىء مما سبق']",ج,[0.11897709 0.10418937 0.4760087  0.3008248 ],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: تعلمت مريم في مادة المحاسبة أن:""قاعدة الإفصاح الكامل تقضي بضرورة شمول القوائم المالية على كافة المعلومات اللازمة لإعطاء مستخدميها صورة صحيحة وواضحة عن نتيجة أعمال المنشأة ومركزها المالي.""أما زميلها خالد، فلم يدرس هذه المعلومة، واعتقد أن قاعدة الأهمية النسبية هي التي تنص على ضرورة شمول القوائم المالية لكافة المعلومات.

Question: قاعـدة محـاسبٌة تقضى بضرورة شمول القوائم المالٌة علً كافــة المعلومــات الالزمــة إلعطـاء مستخدمى تلك القوائم صوره صحٌحة وواضحة عن نتٌجة أعمال المنشاة ومركزها المالً
أ- األهمٌة النسبٌة
ب- اإلفصاح الكامل
ج- التكلفة
د- الشىء مما سبق
Correct option number is:",1,"['أ- األهمٌة النسبٌة', 'ب- اإلفصاح الكامل', 'ج- التكلفة', 'د- الشىء مما سبق']",د,[0.20496695 0.12053246 0.28977394 0.38472667],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: تعلم أحمد في دراسته للمحاسبة أن:""معادلة الميزانية الأساسية هي: الأصول = الالتزامات الخارجية + حقوق الملكية، وأي إعادة ترتيب لهذه المعادلة يجب أن تحافظ على توازنها الرياضي.""بينما زميله خالد، لم يدرس هذا المفهوم بشكل جيد، فاعتقد أن هناك صيغة غير صحيحة لكنها صحيحة وفقاً لوجهة نظره الخاطئة.

Question: أي من صور معادلة المٌزانٌة التالٌة غٌر صحٌحة
أ- األصول = اإللتزامات الخارجٌة + حقوق الملكٌة
ب- حقوق الملكٌة = األصول – اإللتزامات الخارجٌة
ج- اإللتزامات الخارجٌة = األصول – حقوق الملكٌة
د- األصول= اإللتزامات الخارجٌة – حقوق الملكٌة
Correct option number is:",3,"['أ- األصول = اإللتزامات الخارجٌة + حقوق الملكٌة', 'ب- حقوق الملكٌة = األصول – اإللتزامات الخارجٌة', 'ج- اإللتزامات الخارجٌة = األصول – حقوق الملكٌة', 'د- األصول= اإللتزامات الخارجٌة – حقوق الملكٌة']",ج,[0.3114664  0.08657295 0.33785635 0.26410425],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: قام صاحب منشأة باتخاذ قرار بتعيين محاسب جديد للعمل لديه براتب شهري محدد. تعلمت مريم في دراستها للمحاسبة أن:""مجرد الاتفاق على تعيين موظف لا يؤثر على الميزانية، لأن الراتب لم يُدفع بعد، وبالتالي لا يوجد تسجيل مالي حتى يتم السداد.""بينما زميلها خالد، لم يدرس هذه القاعدة بشكل صحيح، فاعتقد أن تعيين المحاسب سيؤثر فوراً على الميزانية بمجرد الاتفاق.

Question: إذا اتفق صاحب المنشؤة على تعٌٌن أحــد المحاسبٌن للعمل بالمنشؤة مقابل راتب شهرى معٌن فإن ذلك ٌإدى إلى
أ- نقص فً أحد األصول مع نقص فى حقوق الملكٌة .
ب- نقص فً أحد األصول مع زٌادة فى حقوق الملكٌة .
ج- زٌادة فى أحد األصول مع نقص فى أحد اإللتزامات .
د- ال تإثر هذه العملٌة على معادلة المٌزانٌة .
Correct option number is:",3,"['أ- نقص فً أحد األصول مع نقص فى حقوق الملكٌة .', 'ب- نقص فً أحد األصول مع زٌادة فى حقوق الملكٌة .', 'ج- زٌادة فى أحد األصول مع نقص فى أحد اإللتزامات .', 'د- ال تإثر هذه العملٌة على معادلة المٌزانٌة .']",د,[0.12170631 0.09977432 0.38165793 0.39686143],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: عملت هند كمحاسبة جديدة في شركة، وقرأت في دليل المحاسبة:""عند سداد مرتبات العاملين بشيك، يتم إثبات القيد بتسجيل الطرف الدائن في حساب البنك، لأن الأموال تخرج من الحساب البنكي للشركة.""أما زميلها أحمد، فلم يقرأ الدليل جيدًا واعتقد أن المرتبات تُسجَّل دائنة لأنها تُصرف للموظفين مباشرة.

Question: الطرف الدائن فى القٌد الالزم إلثبات سداد مرتبات العاملٌن بالمنشؤة بشٌك هو
أ- حـ / الخزٌنة
ب- حـ / البنك
ج- حـ / الموردون
د- حـ / المرتبات
Correct option number is:",1,"['أ- حـ / الخزٌنة', 'ب- حـ / البنك', 'ج- حـ / الموردون', 'د- حـ / المرتبات']",ج,[0.14255698 0.15599586 0.430587   0.27086014],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: عمل خالد كمحاسب جديد في الشركة، وقرأ في دليل المحاسبة:""المستندات هي الأداة التي تؤيد البيانات المسجلة في الدفاتر والسجلات المحاسبية، وتعد مصدر البيانات في الدورة المحاسبية.""أما زميله سامي، فلم يقرأ الدليل جيدًا، واعتقد أن القوائم المالية هي المصدر الأساسي للبيانات.

Question: أداة تإٌد البٌانات المسجلة فى الدفاتر والسجالت المحاسبٌة وتعد مصدر البٌانات فى الدورة المحاسبٌة
أ- المستندات
ب- القوائم المالٌة
ج- مٌزان المراجعة
د- ال شىء مما سبق
Correct option number is:",0,"['أ- المستندات', 'ب- القوائم المالٌة', 'ج- مٌزان المراجعة', 'د- ال شىء مما سبق']",د,[0.3410128  0.18255052 0.09935555 0.3770811 ],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: كان أحمد يدرس المحاسبة وقرأ في كتابه أن الالتزامات الخارجية تشمل الديون المستحقة للبنوك والموردين، ولكنها لا تشمل الديون المستحقة للمساهمين، حيث تعتبر جزءًا من حقوق الملكية وليست التزامات.أما زميله خالد، فلم يقرأ هذه القاعدة جيدًا، وظن أن أي دين مستحق على المنشأة، بما في ذلك ديون المساهمين، يعد من الالتزامات الخارجية.

Question: اى من الاتى ال ٌعد من اإللتزامات الخارجٌة للمنشؤة
أ- الدٌون المستحقة على المنشؤة للبنوك
ب- الدٌون المستحقة على المنشؤة للموردٌن
ج- الدٌون المستحقة على المنشؤة للمساهمٌن
د- ال شىء مما سبق
Correct option number is:",2,"['أ- الدٌون المستحقة على المنشؤة للبنوك', 'ب- الدٌون المستحقة على المنشؤة للموردٌن', 'ج- الدٌون المستحقة على المنشؤة للمساهمٌن', 'د- ال شىء مما سبق']",د,[0.16332115 0.04296196 0.28822082 0.5054961 ],Accounting
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كان المعلم يشرح لطلابه في درس علم النبات أن بعض الثمار تحتفظ بأوراق التويج بعد عملية الإخصاب، مثل ثمرة الرمان.قرأ الطالب سامي هذه المعلومة في كتابه المدرسي، لكنه لم يخبر صديقه علي، الذي لم يحضر الدرس. علي يعتقد أن جميع الثمار تفقد أوراق التويج بعد الإخصاب.

Question: تبقى أوراق التويج فى ثمرة ..................... بعد عملية الاخصاب .
أ- الباذنجان
ب- البلح
ج- الرمان
د- القرع
Correct option number is:",3,"['أ- الباذنجان', 'ب- البلح', 'ج- الرمان', 'د- القرع']",ج,[0.272682   0.19972992 0.367797   0.15979107],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كان المعلم يشرح في درس التشريح أن الطرف العلوي لهيكل رسغ اليد يتصل بالطرف السفلي لعظمة الكعبرة.سمع الطالب أحمد هذه المعلومة أثناء الدرس، لكنه لم يخبر زميله خالد، الذي لم يكن حاضرًا. خالد يعتقد أن رسغ اليد يتصل بعظام راحة اليد مباشرة.

Question: يتصل الطرف العلوى لهيكل رسغ اليد بـ ..................... .
أ- الطرف العلو للكعبرة
ب- الطرف السفلى للكعبرة
ج- الطرف السفلى للزنو
د- عظام راحة اليو
Correct option number is:",1,"['أ- الطرف العلو للكعبرة', 'ب- الطرف السفلى للكعبرة', 'ج- الطرف السفلى للزنو', 'د- عظام راحة اليو']",ج,[0.2815622  0.04130237 0.49961597 0.17751946],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: قرأت سارة في كتاب علم الأجنة أن الجهاز العصبي للجنين يبدأ في التكون خلال الأسبوع الأول من الحمل، وناقشت ذلك مع صديقتها ليلى.لكن أحمد لم يقرأ الكتاب ولم يسمع النقاش، ويعتقد أن الجهاز العصبي يبدأ في التكون في الشهر الأول من الحمل.

Question: يبدأ تكوين الجهاز العصبى لجنين الانسان فى ..................... من الحمل .
أ- الاسبوع األول 
ب- الشهر الاول
ج- الاسبوع السادس
د- الاسبوع الثانى عشر
Correct option number is:",1,"['أ- الاسبوع األول ', 'ب- الشهر الاول', 'ج- الاسبوع السادس', 'د- الاسبوع الثانى عشر']",ج,[0.26170456 0.086734   0.45469654 0.1968649 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست ريم في علم الوراثة أن الشخص الذي يحمل فصيلة دم A يمكن أن يكون له الطرز الجينية AA أو AO. وعندما يتزوج شخصان يحملان فصيلة دم A، فإن الأبناء يمكن أن تكون لديهم الطرز الجينية AA أو AO أو OO، لكن فصيلة الدم AB مستحيلة في هذه الحالة.أما صديقها أحمد، فلم يدرس علم الوراثة ويعتقد أن جميع الطرز الجينية ممكنة.

Question: تزوجت امرأة فصيلة دمها A  (برجل فصيلة دمه A)، أى من الطرز الجينية آلاتية لا يمكن أنتتواجد فى أبنائهما ؟
أ- AO
ب- OO
ج- AA
د- AB
Correct option number is:",3,"['أ- AO', 'ب- OO', 'ج- AA', 'د- AB']",ج,[0.3802769  0.17988242 0.39763385 0.04220679],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست سارة في علم الأحياء أن إنزيم DNA Polymerase (إنزيم البلمرة) هو المسؤول عن إضافة النيوكليوتيدات الجديدة إلى النهاية 3' للشريط الجديد أثناء عملية تضاعف DNA.أما صديقها خالد، فلم يدرس هذه المعلومة ويعتقد أن أي إنزيم له علاقة بـ DNA يمكنه القيام بهذه الوظيفة، حتى لو كان دوره مختلفًا.

Question: يقوم إنزيم ..................... بإضافة نيوكليوتيدات جديدة إلى النهاية 3' لشريط DNA الجديد
أ- الربط
ب- اللولب
ج- البلمرة
د- دى أكسى ريبونيوكليز
Correct option number is:",2,"['أ- الربط', 'ب- اللولب', 'ج- البلمرة', 'د- دى أكسى ريبونيوكليز']",ج,[0.29174915 0.05676392 0.5661063  0.08538064],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس علي في علم الأحياء أن السنتريولات الموجودة في الخلايا الحيوانية تلعب دورًا مهمًا في انقسام الخلايا، خاصة أثناء عملية انقسام الخلايا التكتيلية. كان يعتقد أن السنتريولات في المشيج المذكر للإنسان تلعب دورًا في انقسام البويضة بعد الإخصاب في مكان معين في الجهاز التناسلي.أما صديقه محمد، فقد تعلم في دراسته أن هذه السنتريولات تُؤثر على مكان معين في الجسم بعد الإخصاب.

Question: السنتريولان الموجودان بعنق المشيج المذكر للانسان يلعبان دو را فى انقسام البويضة المخصبـةداخل
أ- المبيض
ب- قناة فالوب
ج- الرحم
د- المهبل
Correct option number is:",1,"['أ- المبيض', 'ب- قناة فالوب', 'ج- الرحم', 'د- المهبل']",ج,[0.11752427 0.17111684 0.4588347  0.25252414],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست مريم في علم الأحياء أن تتابع النيوكليوتيدات في جزيء mRNA هو الذي يحدد تتابع الأحماض الأمينية في البروتين، حيث تتم ترجمة الكودونات إلى أحماض أمينية أثناء تخليق البروتين في الريبوسوم.أما صديقها أحمد، فلم يدرس هذه المعلومة ويعتقد أن mRNA يؤثر فقط على تتابع النيوكليوتيدات في الجين وليس البروتين.

Question: يعد تتابع النيوكليوتيدات فى جزىء mRNA ضروري  لتعيين تتابع
أ- الاحماض األمينية فى البروتين
ب- الكودونات فى DNA
ج- النيوكليوتيدات فى الجين
د-  النيوكليوتيدات فى مقابل الكودون فى tRNA
Correct option number is:",3,"['أ- الاحماض األمينية فى البروتين', 'ب- الكودونات فى DNA', 'ج- النيوكليوتيدات فى الجين', 'د-  النيوكليوتيدات فى مقابل الكودون فى tRNA']",ج,[0.13197294 0.12255517 0.48898658 0.2564853 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست سارة في علم الأحياء أن التوالد البكري هو شكل من أشكال التكاثر اللاجنسي الذي يحدث في بعض القشريات، الديدان، والحشرات، لكنه لا يحدث في الإسفنجيات لأنها تتكاثر بطرق أخرى مثل التبرعم والتجزؤ.أما صديقها خالد، فلم يدرس هذه المعلومة ويعتقد أن التوالد البكري يحدث في جميع الكائنات الحية المذكورة، بما في ذلك الإسفنجيات.

Question: يحدث التوالد البكرى فى جميع الكائنات التالية ما عدا ..................... .
أ- القشريات
ب- الديدان
ج- الحشرات
د- الاسفنجيات
Correct option number is:",3,"['أ- القشريات', 'ب- الديدان', 'ج- الحشرات', 'د- الاسفنجيات']",ج,[0.24250971 0.06063315 0.5547123  0.14214487],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس أحمد في مادة الأحياء أن نظرية هيكسلي لانقباض العضلات الهيكلية تنص على أن خيوط الأكتين هي التي يتم سحبها بواسطة رؤوس الميوسين أثناء الانقباض العضلي، مما يؤدي إلى تقصير القطعة العضلية.أما صديقه سامر، فلم يدرس هذه النظرية ويفترض أن خيوط الميوسين هي التي تتحرك أثناء الانقباض.

Question: تـقـرر نظريـة هكسلـى أنـه عند انقبـاض العضلـة الهيكلية بمساعدة الطاقة يتم سحب المجموعاتالمتجاورة من
أ- الروابط المستعرضة
ب- خيوط الميوسين
ج- خيوط األكتين
د-  خيوط الميوسين واألكتين
Correct option number is:",2,"['أ- الروابط المستعرضة', 'ب- خيوط الميوسين', 'ج- خيوط األكتين', 'د-  خيوط الميوسين واألكتين']",ج,[0.12894766 0.05764873 0.42608014 0.38732344],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كان خالد يراجع دروسه في علم التشريح وقرأ في كتاب الأحياء أن النتوء المستعرض يوجد في الفقرات، وهو جزء من تركيب الفقرة يساعد في ارتباط العضلات والأربطة.أما صديقه سامي، فلم يراجع هذا الجزء من الكتاب، ويفترض أن النتوء المستعرض يوجد في القفص الصدري لأنه يعتقد أنه جزء من الأضلاع.

Question: يوجد النتوء المستعرض فى ................. .
أ- القفص الصدرى
ب- الفقرة
ج- الجمجمة
د- الحزام الحوضى
Correct option number is:",1,"['أ- القفص الصدرى', 'ب- الفقرة', 'ج- الجمجمة', 'د- الحزام الحوضى']",ج,[0.34680867 0.11880871 0.37296382 0.16141888],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كانت سارة تراجع درس التكاثر في النباتات وقرأت أن جدار البويضة بعد الإخصاب يتحول إلى غلاف البذرة، وهو ما يحمي الجنين بداخلها.أما صديقتها ليلى، فلم تدرس هذا الجزء وافترضت أن جدار البويضة يصبح ثمرة، لأنها تعتقد أن البذور هي نفس البويضة قبل الإخصاب.

Question: بعد إتمام عملية الاخصاب فى النبات يصبح جدار البويضة ................. .
أ- غالف الثمرة 
ب- ثمرة
ج- غلاف البذرة
د- بذرة
Correct option number is:",2,"['أ- غالف الثمرة ', 'ب- ثمرة', 'ج- غلاف البذرة', 'د- بذرة']",ج,[0.25899076 0.09229951 0.342401   0.30630872],Biology
