input,golds,options,preds,probs,subject
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: عملت هند كمحاسبة جديدة في شركة، وقرأت في دليل المحاسبة:""عند سداد مرتبات العاملين بشيك، يتم إثبات القيد بتسجيل الطرف الدائن في حساب البنك، لأن الأموال تخرج من الحساب البنكي للشركة.""أما زميلها أحمد، فلم يقرأ الدليل جيدًا واعتقد أن المرتبات تُسجَّل دائنة لأنها تُصرف للموظفين مباشرة.

Question: الطرف الدائن فى القٌد الالزم إلثبات سداد مرتبات العاملٌن بالمنشؤة بشٌك هو
أ- حـ / الخزٌنة
ب- حـ / البنك
ج- حـ / الموردون
د- حـ / المرتبات
Correct option number is:",1,"['أ- حـ / الخزٌنة', 'ب- حـ / البنك', 'ج- حـ / الموردون', 'د- حـ / المرتبات']",أ,[0.43850216 0.14057297 0.2010537  0.21987118],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: عمل خالد كمحاسب جديد في الشركة، وقرأ في دليل المحاسبة:""المستندات هي الأداة التي تؤيد البيانات المسجلة في الدفاتر والسجلات المحاسبية، وتعد مصدر البيانات في الدورة المحاسبية.""أما زميله سامي، فلم يقرأ الدليل جيدًا، واعتقد أن القوائم المالية هي المصدر الأساسي للبيانات.

Question: أداة تإٌد البٌانات المسجلة فى الدفاتر والسجالت المحاسبٌة وتعد مصدر البٌانات فى الدورة المحاسبٌة
أ- المستندات
ب- القوائم المالٌة
ج- مٌزان المراجعة
د- ال شىء مما سبق
Correct option number is:",0,"['أ- المستندات', 'ب- القوائم المالٌة', 'ج- مٌزان المراجعة', 'د- ال شىء مما سبق']",أ,[0.46763542 0.10659737 0.14239609 0.28337106],Accounting
"You are an expert in Accounting at the university level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Accounting concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Accounting-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Accounting-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Accounting
at the university. Question:
BackStory: كان أحمد يدرس المحاسبة وقرأ في كتابه أن الالتزامات الخارجية تشمل الديون المستحقة للبنوك والموردين، ولكنها لا تشمل الديون المستحقة للمساهمين، حيث تعتبر جزءًا من حقوق الملكية وليست التزامات.أما زميله خالد، فلم يقرأ هذه القاعدة جيدًا، وظن أن أي دين مستحق على المنشأة، بما في ذلك ديون المساهمين، يعد من الالتزامات الخارجية.

Question: اى من الاتى ال ٌعد من اإللتزامات الخارجٌة للمنشؤة
أ- الدٌون المستحقة على المنشؤة للبنوك
ب- الدٌون المستحقة على المنشؤة للموردٌن
ج- الدٌون المستحقة على المنشؤة للمساهمٌن
د- ال شىء مما سبق
Correct option number is:",2,"['أ- الدٌون المستحقة على المنشؤة للبنوك', 'ب- الدٌون المستحقة على المنشؤة للموردٌن', 'ج- الدٌون المستحقة على المنشؤة للمساهمٌن', 'د- ال شىء مما سبق']",د,[0.41971853 0.0490568  0.06310689 0.46811777],Accounting
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كان المعلم يشرح لطلابه في درس علم النبات أن بعض الثمار تحتفظ بأوراق التويج بعد عملية الإخصاب، مثل ثمرة الرمان.قرأ الطالب سامي هذه المعلومة في كتابه المدرسي، لكنه لم يخبر صديقه علي، الذي لم يحضر الدرس. علي يعتقد أن جميع الثمار تفقد أوراق التويج بعد الإخصاب.

Question: تبقى أوراق التويج فى ثمرة ..................... بعد عملية الاخصاب .
أ- الباذنجان
ب- البلح
ج- الرمان
د- القرع
Correct option number is:",3,"['أ- الباذنجان', 'ب- البلح', 'ج- الرمان', 'د- القرع']",ج,[0.2930575  0.12157477 0.3744452  0.21092251],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كان المعلم يشرح في درس التشريح أن الطرف العلوي لهيكل رسغ اليد يتصل بالطرف السفلي لعظمة الكعبرة.سمع الطالب أحمد هذه المعلومة أثناء الدرس، لكنه لم يخبر زميله خالد، الذي لم يكن حاضرًا. خالد يعتقد أن رسغ اليد يتصل بعظام راحة اليد مباشرة.

Question: يتصل الطرف العلوى لهيكل رسغ اليد بـ ..................... .
أ- الطرف العلو للكعبرة
ب- الطرف السفلى للكعبرة
ج- الطرف السفلى للزنو
د- عظام راحة اليو
Correct option number is:",1,"['أ- الطرف العلو للكعبرة', 'ب- الطرف السفلى للكعبرة', 'ج- الطرف السفلى للزنو', 'د- عظام راحة اليو']",أ,[0.43289396 0.13985302 0.12645298 0.30080006],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: قرأت سارة في كتاب علم الأجنة أن الجهاز العصبي للجنين يبدأ في التكون خلال الأسبوع الأول من الحمل، وناقشت ذلك مع صديقتها ليلى.لكن أحمد لم يقرأ الكتاب ولم يسمع النقاش، ويعتقد أن الجهاز العصبي يبدأ في التكون في الشهر الأول من الحمل.

Question: يبدأ تكوين الجهاز العصبى لجنين الانسان فى ..................... من الحمل .
أ- الاسبوع األول 
ب- الشهر الاول
ج- الاسبوع السادس
د- الاسبوع الثانى عشر
Correct option number is:",1,"['أ- الاسبوع األول ', 'ب- الشهر الاول', 'ج- الاسبوع السادس', 'د- الاسبوع الثانى عشر']",أ,[0.47045204 0.09693308 0.14664806 0.28596675],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست ريم في علم الوراثة أن الشخص الذي يحمل فصيلة دم A يمكن أن يكون له الطرز الجينية AA أو AO. وعندما يتزوج شخصان يحملان فصيلة دم A، فإن الأبناء يمكن أن تكون لديهم الطرز الجينية AA أو AO أو OO، لكن فصيلة الدم AB مستحيلة في هذه الحالة.أما صديقها أحمد، فلم يدرس علم الوراثة ويعتقد أن جميع الطرز الجينية ممكنة.

Question: تزوجت امرأة فصيلة دمها A  (برجل فصيلة دمه A)، أى من الطرز الجينية آلاتية لا يمكن أنتتواجد فى أبنائهما ؟
أ- AO
ب- OO
ج- AA
د- AB
Correct option number is:",3,"['أ- AO', 'ب- OO', 'ج- AA', 'د- AB']",د,[0.21710205 0.06876259 0.14081071 0.5733247 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست سارة في علم الأحياء أن إنزيم DNA Polymerase (إنزيم البلمرة) هو المسؤول عن إضافة النيوكليوتيدات الجديدة إلى النهاية 3' للشريط الجديد أثناء عملية تضاعف DNA.أما صديقها خالد، فلم يدرس هذه المعلومة ويعتقد أن أي إنزيم له علاقة بـ DNA يمكنه القيام بهذه الوظيفة، حتى لو كان دوره مختلفًا.

Question: يقوم إنزيم ..................... بإضافة نيوكليوتيدات جديدة إلى النهاية 3' لشريط DNA الجديد
أ- الربط
ب- اللولب
ج- البلمرة
د- دى أكسى ريبونيوكليز
Correct option number is:",2,"['أ- الربط', 'ب- اللولب', 'ج- البلمرة', 'د- دى أكسى ريبونيوكليز']",ج,[0.22989377 0.13392556 0.32024458 0.31593606],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس علي في علم الأحياء أن السنتريولات الموجودة في الخلايا الحيوانية تلعب دورًا مهمًا في انقسام الخلايا، خاصة أثناء عملية انقسام الخلايا التكتيلية. كان يعتقد أن السنتريولات في المشيج المذكر للإنسان تلعب دورًا في انقسام البويضة بعد الإخصاب في مكان معين في الجهاز التناسلي.أما صديقه محمد، فقد تعلم في دراسته أن هذه السنتريولات تُؤثر على مكان معين في الجسم بعد الإخصاب.

Question: السنتريولان الموجودان بعنق المشيج المذكر للانسان يلعبان دو را فى انقسام البويضة المخصبـةداخل
أ- المبيض
ب- قناة فالوب
ج- الرحم
د- المهبل
Correct option number is:",1,"['أ- المبيض', 'ب- قناة فالوب', 'ج- الرحم', 'د- المهبل']",ج,[0.27302945 0.18945178 0.32444793 0.21307077],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست مريم في علم الأحياء أن تتابع النيوكليوتيدات في جزيء mRNA هو الذي يحدد تتابع الأحماض الأمينية في البروتين، حيث تتم ترجمة الكودونات إلى أحماض أمينية أثناء تخليق البروتين في الريبوسوم.أما صديقها أحمد، فلم يدرس هذه المعلومة ويعتقد أن mRNA يؤثر فقط على تتابع النيوكليوتيدات في الجين وليس البروتين.

Question: يعد تتابع النيوكليوتيدات فى جزىء mRNA ضروري  لتعيين تتابع
أ- الاحماض األمينية فى البروتين
ب- الكودونات فى DNA
ج- النيوكليوتيدات فى الجين
د-  النيوكليوتيدات فى مقابل الكودون فى tRNA
Correct option number is:",3,"['أ- الاحماض األمينية فى البروتين', 'ب- الكودونات فى DNA', 'ج- النيوكليوتيدات فى الجين', 'د-  النيوكليوتيدات فى مقابل الكودون فى tRNA']",أ,[0.4698338  0.09949593 0.11244236 0.3182279 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درست سارة في علم الأحياء أن التوالد البكري هو شكل من أشكال التكاثر اللاجنسي الذي يحدث في بعض القشريات، الديدان، والحشرات، لكنه لا يحدث في الإسفنجيات لأنها تتكاثر بطرق أخرى مثل التبرعم والتجزؤ.أما صديقها خالد، فلم يدرس هذه المعلومة ويعتقد أن التوالد البكري يحدث في جميع الكائنات الحية المذكورة، بما في ذلك الإسفنجيات.

Question: يحدث التوالد البكرى فى جميع الكائنات التالية ما عدا ..................... .
أ- القشريات
ب- الديدان
ج- الحشرات
د- الاسفنجيات
Correct option number is:",3,"['أ- القشريات', 'ب- الديدان', 'ج- الحشرات', 'د- الاسفنجيات']",د,[0.33758947 0.11832102 0.13609761 0.40799195],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس أحمد في مادة الأحياء أن نظرية هيكسلي لانقباض العضلات الهيكلية تنص على أن خيوط الأكتين هي التي يتم سحبها بواسطة رؤوس الميوسين أثناء الانقباض العضلي، مما يؤدي إلى تقصير القطعة العضلية.أما صديقه سامر، فلم يدرس هذه النظرية ويفترض أن خيوط الميوسين هي التي تتحرك أثناء الانقباض.

Question: تـقـرر نظريـة هكسلـى أنـه عند انقبـاض العضلـة الهيكلية بمساعدة الطاقة يتم سحب المجموعاتالمتجاورة من
أ- الروابط المستعرضة
ب- خيوط الميوسين
ج- خيوط األكتين
د-  خيوط الميوسين واألكتين
Correct option number is:",2,"['أ- الروابط المستعرضة', 'ب- خيوط الميوسين', 'ج- خيوط األكتين', 'د-  خيوط الميوسين واألكتين']",أ,[0.51413643 0.14270057 0.14846112 0.19470191],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كان خالد يراجع دروسه في علم التشريح وقرأ في كتاب الأحياء أن النتوء المستعرض يوجد في الفقرات، وهو جزء من تركيب الفقرة يساعد في ارتباط العضلات والأربطة.أما صديقه سامي، فلم يراجع هذا الجزء من الكتاب، ويفترض أن النتوء المستعرض يوجد في القفص الصدري لأنه يعتقد أنه جزء من الأضلاع.

Question: يوجد النتوء المستعرض فى ................. .
أ- القفص الصدرى
ب- الفقرة
ج- الجمجمة
د- الحزام الحوضى
Correct option number is:",1,"['أ- القفص الصدرى', 'ب- الفقرة', 'ج- الجمجمة', 'د- الحزام الحوضى']",أ,[0.4876531  0.15025981 0.19332124 0.16876581],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: كانت سارة تراجع درس التكاثر في النباتات وقرأت أن جدار البويضة بعد الإخصاب يتحول إلى غلاف البذرة، وهو ما يحمي الجنين بداخلها.أما صديقتها ليلى، فلم تدرس هذا الجزء وافترضت أن جدار البويضة يصبح ثمرة، لأنها تعتقد أن البذور هي نفس البويضة قبل الإخصاب.

Question: بعد إتمام عملية الاخصاب فى النبات يصبح جدار البويضة ................. .
أ- غالف الثمرة 
ب- ثمرة
ج- غلاف البذرة
د- بذرة
Correct option number is:",2,"['أ- غالف الثمرة ', 'ب- ثمرة', 'ج- غلاف البذرة', 'د- بذرة']",ج,[0.3039748  0.10593107 0.36618066 0.22391348],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس أحمد في مادة الأحياء أن عملية نقل الدم تعتمد على توافق فصائل الدم، حيث يجب أن تتطابق أو تكون الفصيلة المستقبلة قادرة على استلام الفصيلة المعطية دون حدوث إلصاق (تفاعل مناعي).عندما سأل المعلم:""إذا نقلنا الدم من شخص فصيلة دمه (B+) إلى شخص آخر، فأي الفصائل يمكنها استقبال الدم دون حدوث إلصاق؟""أجاب أحمد بشكل صحيح بعد تذكره للقاعدة، بينما أخطأ زميله خالد لأنه لم يفهم كيفية عمل الأجسام المضادة في الدم.

Question: لا يحدث إلصاق عند نقل الدم من شخص فصيلة دمه(+B)  لشخص فصيله دمه
أ- B+
ب- O-
ج- O-
د- A+
Correct option number is:",0,"['أ- B+', 'ب- O-', 'ج- O-', 'د- A+']",أ,[0.54177564 0.15615277 0.13568406 0.1663876 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: قرأ سامي في كتاب الكيمياء الحيوية أن الأحماض الأمينية تتميز بوجود مجموعة جانبية (R) تختلف من حمض أميني لآخر. لكنه لاحظ أن هناك حمضًا أمينيًا واحدًا فقط لا يحتوي على مجموعة (R) بل يحتوي على ذرة هيدروجين بدلًا منها.عندما سأل المعلم:""أي الأحماض الأمينية التالية يحتوي على ذرة هيدروجين بدلًا من المجموعة (R)؟""أجاب سامي بشكل صحيح بعد أن تذكر القاعدة، لكن زميله أحمد أخطأ لأنه لم يدرس التركيب الجزيئي لكل حمض أميني.

Question: أى الاحماض الامينية التالية يحتوى على ذرة هيدروجين بدال من المجموعة ( R )
أ- فالين
ب- جاليسين
ج- ليسين
د- أرجنين
Correct option number is:",1,"['أ- فالين', 'ب- جاليسين', 'ج- ليسين', 'د- أرجنين']",أ,[0.5454104  0.12630384 0.08853395 0.23975183],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: درس سامي في كتاب الأحياء أن التجدد هو قدرة الكائن الحي على إعادة بناء الأجزاء المفقودة من جسمه، وقد يكون وسيلة من وسائل التكاثر في بعض الكائنات. أثناء مراجعته، وجد أن بعض الكائنات مثل الإسفنجيات، وبعض الديدان، ونجوم البحر يمكنها التكاثر بالتجدد، لكن هناك مجموعة معينة لا تستخدم هذه الطريقة.عندما سأل المعلم:""أي من الكائنات التالية لا يتم التكاثر فيها بالتجدد؟""تذكر سامي المعلومات الصحيحة وأجاب إجابة صحيحة، بينما أخطأ أحمد لأنه لم يراجع جميع أمثلة الكائنات التي تتكاثر بهذه الطريقة.

Question: يتم التكاثر بالتجدد فى جميع الكائنات التالية ماعدا
أ- القشريات
ب- الاسفنجيات
ج- بعض الديدان
د- نجوم البحر
Correct option number is:",0,"['أ- القشريات', 'ب- الاسفنجيات', 'ج- بعض الديدان', 'د- نجوم البحر']",أ,[0.47439498 0.16221839 0.12789539 0.23549126],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: أثناء درس في علم النبات، شرح المعلم أن التفاح يحافظ على صلابته وشكله المميز بسبب وجود طبقة الكيوتين التي تحيطه من الخارج واحتوائه على السليلوز في جدران خلاياه.سمع الطالب سعيد هذه المعلومة لكنه لم يخبر زميله سامي، الذي لم يكن حاضرًا في الدرس. سامي يعتقد أن التفاح يحافظ على صلابته فقط بسبب الطبقة الشمعية الخارجية.

Question: التفاح يحافظ علي صلابته وشكله المميز وذلك لانه يحتوي علي
أ- ماده شمعيه تحيطه من الخارج
ب- طبقة كيوتين تحيطه من الخارج
ج- احتوائه على سليلوز
د- طبقة كيوتين تحيطه من الخارج و احتوائه على سليلوز
Correct option number is:",3,"['أ- ماده شمعيه تحيطه من الخارج', 'ب- طبقة كيوتين تحيطه من الخارج', 'ج- احتوائه على سليلوز', 'د- طبقة كيوتين تحيطه من الخارج و احتوائه على سليلوز']",أ,[0.3720989  0.11627194 0.18375559 0.3278736 ],Biology
"You are an expert in Biology at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Biology concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Biology-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Biology-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Biology
at the high school. Question:
BackStory: في درس عن امتصاص الماء في النباتات، أوضح المعلم أن حجم الفجوة العصارية في الخلايا النباتية له تأثير مباشر على قدرة النبات على اكتساب الماء. كلما زاد حجم الفجوة، زادت قدرة الخلية على امتصاص الماء حتى تصل إلى حد معين ثم تستقر.لم يحضر الطالب علي هذا الدرس، لكنه سمع من صديقه حسن أن حجم الفجوة مرتبط باكتساب الماء، لكنه لم يوضح له كيف تتغير العلاقة. علي يعتقد أن العلاقة طردية دائمًا بدون استقرار عند حد معين.

Question: علاقة حجم الفجوه واكتساب النبات الماء علاقه
أ- طرديه
ب- عكسيه
ج- طرديه ثم تثبت
د- لا شئ من ذلك
Correct option number is:",2,"['أ- طرديه', 'ب- عكسيه', 'ج- طرديه ثم تثبت', 'د- لا شئ من ذلك']",ج,[0.13050473 0.05465712 0.5663034  0.24853483],Biology
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: أثناء مناقشة الحدود السياسية في الجغرافيا، قال المعلم:""إذا أصبح الحد السياسي بين فرنسا وإسبانيا يسري عند أقدام جبال البرانس لصالح فرنسا، فإن إمارة أندورا ستصبح محاطة بالكامل بفرنسا.""الطالب سامي كان غائبًا عن هذا الدرس، لكنه قرأ في كتاب الجغرافيا أن أندورا تقع بين فرنسا وإسبانيا، لكنه لم يفهم ماذا سيحدث إذا أصبحت محاطة بالكامل بفرنسا. سامي يعتقد أن أندورا ستبقى كما هي ولن تتغير علاقتها مع الدول المجاورة.

Question: اذا اصبح الحد السياسي بني فرنسا و اسبانيا يسري عند اقدامجبال البرانس لصالح فرنسا فإن العلاقه بين فرنسا و اندورا سوفتشبه العالقه بين......
أ- الهند و كشمير
ب- كشمير و باكستان
ج- سوازيلاند و جنوب افريقيا
د- جنوب افريقيا و ليسوتو
Correct option number is:",3,"['أ- الهند و كشمير', 'ب- كشمير و باكستان', 'ج- سوازيلاند و جنوب افريقيا', 'د- جنوب افريقيا و ليسوتو']",أ,[0.3653121  0.13509081 0.22933419 0.27026293],Geography
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: أثناء درس القانون الدولي، أوضح المعلم أن السفن الأجنبية يمكنها المرور البريء عبر المياه الإقليمية للدولة الساحلية، بشرط ألا تشكل تهديدًا لأمنها. لكنه أكد أيضًا أن بعض الأنشطة تجعل المرور غير بريء، مثل المناورات العسكرية أو التجسس أو إنزال أشخاص بطرق غير قانونية.الطالب خالد استمع إلى الدرس لكنه لم يخبر صديقه أحمد، الذي يعتقد أن جميع السفن يمكنها القيام بأي نشاط أثناء مرورها في المياه الإقليمية دون أي قيود.

Question: يعد مرور سفينة أجنبية غير ضارًا بسلامة وأمن الدولة الساحلية إذا قامت السفينة أثناء وجودها في  المياه الاقليمية بأيمن الانشطة التالية
أ- مناورة أو تدريب بأسلحة من أي نوع
ب- جمع معلومات عن الدولة الساحلية
ج- إنزال شخص مخالف لقوانين الدولة الساحلية
د- حرية النقل والتجارة مع الدولة الساحلية
Correct option number is:",3,"['أ- مناورة أو تدريب بأسلحة من أي نوع', 'ب- جمع معلومات عن الدولة الساحلية', 'ج- إنزال شخص مخالف لقوانين الدولة الساحلية', 'د- حرية النقل والتجارة مع الدولة الساحلية']",أ,[0.5745882  0.09185286 0.14206384 0.19149514],Geography
"You are an expert in Geography at the high school level.
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Geography concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Geography-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Geography-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Geography
at the high school. Question:
BackStory: أثناء درس الجغرافيا السياسية، عرض المعلم خريطة البحيرات العظمى الواقعة بين الولايات المتحدة وكندا، وناقش تأثير تحول هذه البحيرات إلى دول مستقلة. وأوضح أن هذا التغيير سيؤثر على الحدود السياسية للدول المجاورة.كان الطالب أحمد حاضرًا في الدرس وفهم أن بحيرة ميشيغن ستصبح دولة داخلية محاطة بالكامل بالولايات المتحدة، مما يجعلها دولة جيبية محتواة. بينما لم يحضر زميله خالد الدرس، ويعتقد أن تأثير هذا التغيير سيؤدي إلى زيادة عدد الدول المجاورة لكندا.

Question: بالنظر لخريطة البحيرات العظمي الامريكية الكندية ، إذاتحولت هذه البحيرات جميعها إلي دول فسوف نستنتج
أ-  تشابه عدد الدول المجاورة البحرية متشجن مع عددالدول المجاورة لتونس
ب- زيادة الجبهات الساحلية لدولة الولايات المتحدة
ج- تحول بحيرة متشجن إلي دولة جيبية محتواة
د-  قلة عدد الدول المجاورة لدولة كندا
Correct option number is:",0,"['أ-  تشابه عدد الدول المجاورة البحرية متشجن مع عددالدول المجاورة لتونس', 'ب- زيادة الجبهات الساحلية لدولة الولايات المتحدة', 'ج- تحول بحيرة متشجن إلي دولة جيبية محتواة', 'د-  قلة عدد الدول المجاورة لدولة كندا']",أ,[0.5673907  0.12919788 0.19665185 0.10675962],Geography
